word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
9.848903555827282830e+00 9.842248537955953225e+00 9.440050748964717187e+00 9.829163030452058081e+00 9.139545200538242042e+00 9.499408652818999599e+00 9.988181399571203656e+00 9.830010148595341946e+00 9.043932117979210261e+00 8.807039533546005217e+00
9.843255940154728378e+00 9.903644301740985867e+00 9.701671132077915871e+00 9.721884757572832214e+00 9.493287879043961652e+00 9.617367016474368313e+00 9.987615216375896665e+00 9.511895278987084978e+00 9.341367974968898480e+00 9.670425734482112290e+00
9.902883093118891367e+00 9.978753305389318484e+00 9.860785615166353324e+00 9.836036600454916012e+00 9.900016796600425550e+00 9.921636942149913097e+00 9.979022587478089790e+00 9.832880679619693254e+00 9.298679183854039465e+00 9.365128617615306794e+00
9.897417644190037223e+00 9.980304740323818535e+00 9.925765442960543083e+00 9.741619367761384041e+00 9.856994921507320484e+00 9.587086979546864285e+00 9.962656489796438919e+00 9.964830291361325365e+00 8.835234299677001246e+00 9.926898480037095851e+00
9.846789356342627642e+00 9.976488873229730103e+00 9.771106394918458449e+00 9.792291782255414745e+00 9.738607093724013453e+00 9.646796072083830609e+00 9.999322413043101321e+00 9.852466624644597104e+00 9.797097966478037989e+00 9.533310203560784402e+00
9.859884029710251241e+00 9.992772185537914353e+00 9.673647156183239559e+00 9.575032500266022595e+00 9.526911227607600452e+00 8.595903284005919076e+00 9.950291659265449340e+00 9.733891863237621678e+00 9.955897329191289558e+00 9.326401344481356048e+00
9.887189534635284716e+00 9.990305068132840915e+00 9.363532888418632183e+00 9.608704366639900130e+00 9.825084565033714412e+00 8.991167171451078133e+00 9.985858230303819028e+00 9.859186197389925965e+00 9.973271512716442189e+00 9.704222080743441836e+00
9.954098382361067365e+00 9.989757860295290115e+00 9.598571008580231378e+00 9.750083930337728688e+00 9.909187434090295454e+00 9.585070011740331353e+00 9.960059862224273530e+00 9.608672032789536743e+00 7.984346204028377691e+00 9.612211609016679148e+00
9.974186334406054399e+00 9.996877344138495047e+00 9.998952874382959877e+00 9.699462833437122455e+00 9.330808390808291719e+00 8.078145000680413190e+00 9.995563528806735931e+00 9.866811514330153798e+00 9.117000078178863376e+00 9.808493670203242587e+00
9.961723186267114727e+00 9.999291435066867351e+00 9.914136394030874655e+00 9.513404590338284450e+00 9.635366879416466190e+00 9.145436374435865545e+00 9.993362521165154888e+00 9.972239600259035441e+00 9.522398615902414321e+00 9.912386339538056035e+00
9.975613523238244795e+00 9.987965470089010367e+00 9.489958028955189917e+00 9.468979145997598934e+00 9.999659752766678622e+00 9.990944937111413182e+00 9.995511033992503513e+00 9.531542917847758645e+00 7.864070572977707840e+00 8.934707247215852632e+00
9.993557139215459628e+00 9.992522687120235503e+00 9.951369558798548454e+00 9.775583905450954347e+00 9.997666656361241522e+00 8.554623206255293155e+00 9.987389917435947950e+00 9.856198895322762610e+00 8.989272043150533520e+00 8.581151180552634372e+00
9.978999465126261015e+00 9.988939216054136594e+00 9.958739674448931822e+00 9.618494018477669272e+00 9.757677224912182368e+00 8.923074511645145535e+00 9.985632010721980478e+00 9.679890784699484385e+00 8.806272747430824666e+00 8.203968651740790818e+00
9.961728341238734075e+00 9.992864608415349181e+00 9.959690150051631718e+00 9.986184262005647128e+00 9.215103678540550902e+00 9.953711456851509709e+00 9.988345279331584337e+00 9.824730530005878038e+00 8.930241488718007048e+00 9.359162141480126706e+00
9.976128891280479749e+00 9.963100190920563648e+00 9.690922511851491450e+00 9.982701346275199228e+00 9.591692304625428989e+00 9.666219264665032895e+00 9.942480008866853680e+00 9.760753397395806275e+00 9.016844726613379990e+00 8.519638554522767748e+00
9.949857359973433901e+00 9.979279944397292823e+00 9.891769954586241198e+00 9.983685175573180359e+00 9.460982951363698490e+00 9.974702341452772458e+00 9.847776332351672934e+00 9.360432336133911235e+00 8.735522226542546065e+00 9.702272419612768317e+00
9.999028196482766973e+00 9.989530050210753132e+00 9.879762557500406217e+00 9.533414221211062411e+00 8.891113169840147989e+00 9.260494711146378677e+00 9.953500453452035046e+00 9.631833530634089868e+00 9.795051599078462345e+00 9.757507009730653991e+00
9.981229269901987777e+00 9.951387531177473988e+00 9.822864288913196518e+00 9.601305397020304611e+00 9.975314696606012888e+00 9.460818058081859050e+00 9.953969150649639275e+00 9.708811408456513803e+00 9.919482538554950324e+00 9.207089089625220879e+00
9.988597325559291917e+00 9.966899871455726867e+00 9.000904808038216132e+00 9.854716433267698861e+00 9.860806278780703593e+00 9.866191057105186957e+00 9.914510988277108083e+00 9.834526414137711114e+00 9.648951424433358071e+00 8.528386886352494756e+00
9.943940770412485364e+00 9.988080070152921763e+00 9.197734899490896510e+00 9.922148905599845747e+00 9.824304171631734306e+00 9.797952930275778627e+00 9.888003678617495851e+00 9.819449117846239972e+00 9.838863364869583350e+00 9.342674718967442615e+00
9.980471610717696507e+00 9.982675508059619673e+00 9.285070312371280110e+00 9.847428248529668693e+00 9.762913009503700223e+00 9.444521826850879265e+00 9.903464096503141079e+00 9.861978349646609132e+00 9.459747403833297597e+00 9.973090951619628441e+00
9.980648217334119110e+00 9.959561888299932164e+00 9.357974712811117257e+00 9.941281055936077138e+00 9.879826336219808880e+00 9.663733055123721272e+00 9.986443852715604308e+00 9.889670638269404179e+00 9.289496628516040744e+00 9.889837352059034359e+00
9.969717281481525362e+00 9.971499576689586419e+00 9.404066932279825153e+00 9.951083556370754479e+00 9.882753803427004158e+00 9.894559738479163258e+00 9.927494902707799440e+00 9.861798279920718002e+00 8.243190986052727709e+00 9.691922681997674260e+00
9.982580672092893792e+00 9.993075903315105535e+00 9.555536920558363789e+00 9.453823514186417754e+00 9.914188877179785919e+00 9.622070562280157446e+00 9.934298858263989729e+00 9.691365871362878082e+00 9.718476126318304154e+00 8.970427924962150357e+00
9.977806957328365201e+00 9.984161566786351472e+00 9.533335539601310415e+00 9.957194616529953635e+00 9.533723157394119241e+00 9.790115662524552675e+00 9.930142752887126889e+00 9.939407437964707270e+00 9.772666496705715744e+00 9.949924793538244217e+00
9.983236473327140814e+00 9.987171117581411295e+00 8.797832046877628542e+00 9.765850403985279371e+00 9.904654065757517500e+00 9.669781793787251445e+00 9.992807830102149680e+00 9.955856400397967931e+00 8.302115074006563233e+00 9.899627787729480488e+00
9.996825661276755426e+00 9.990759564793695091e+00 9.551727695082865566e+00 9.539660192318741849e+00 9.942537177110638780e+00 7.801140530467579381e+00 9.886009628280577388e+00 9.896216641253369417e+00 8.716409839642782487e+00 9.510953489216738888e+00
9.989682673514735711e+00 9.959338728638675420e+00 8.694401924102882262e+00 9.569006920273974259e+00 9.803858606392587660e+00 9.448889310835381750e+00 9.932424726472781629e+00 9.791504595950156542e+00 9.871314608982405758e+00 8.935760915623834677e+00
9.919719458542497037e+00 9.999933965697035632e+00 8.651277507171581505e+00 9.928532999562717620e+00 9.961022696376007346e+00 9.322244416862654148e+00 9.919342152259542189e+00 9.585626978161903011e+00 9.463321902509600037e+00 8.571042149967237123e+00
9.918391124945967974e+00 9.962007597303959017e+00 9.775183269502930372e+00 9.636090624750211830e+00 9.978227740581628424e+00 8.584970407623071509e+00 9.951386457634967542e+00 9.396817397522204018e+00 8.657989906933771351e+00 9.737470254579143614e+00
9.913860344111846246e+00 9.981432613182075642e+00 9.901596829407333544e+00 9.590878811567556284e+00 9.897730723032612588e+00 9.778705618451137838e+00 9.953937598638127326e+00 9.905472675864290366e+00 9.364333493549578336e+00 9.682778100932774024e+00
9.969975272552261458e+00 9.921455735263283060e+00 9.905298059614555228e+00 9.690689328267866998e+00 9.672832444803372454e+00 9.392544960645627938e+00 9.960962972127845205e+00 9.966960567437441298e+00 9.140653164709920731e+00 9.763816673899237131e+00
9.957015349141654426e+00 9.989579794836640048e+00 9.995626960131589911e+00 9.706827366805612201e+00 9.746860133412232230e+00 9.886252310327826365e+00 9.911655304079657114e+00 9.573164360674859097e+00 9.559113995158281085e+00 9.154998434952712927e+00
9.977690547107597396e+00 9.994206458915051883e+00 9.697987975324824816e+00 9.252719459997098994e+00 9.997104965260769305e+00 9.874850163909380640e+00 9.911063006803738418e+00 9.577418682148119089e+00 8.903582908731191736e+00 9.705591165278402599e+00
9.990243121645177027e+00 9.936678544712730599e+00 9.358476159145057593e+00 9.175452872180649422e+00 9.929867712847174843e+00 9.649844323815724323e+00 9.904913483647693084e+00 9.685542514746142473e+00 8.238518436337232131e+00 9.985580575886451982e+00
9.996489512140982470e+00 9.921122548091698690e+00 9.266428221556012090e+00 9.492627892363119102e+00 9.794564816946992991e+00 8.993129550923466553e+00 9.955186532548539802e+00 9.736206914706267312e+00 9.071419458297254934e+00 9.847724246334269793e+00
9.996557059365235531e+00 9.982212764135146799e+00 9.936753010493692528e+00 9.629464135493245536e+00 9.995087720032449496e+00 7.857309569114340420e+00 9.999322863895196534e+00 9.891874115591772210e+00 9.397688842985084889e+00 9.777619255120370667e+00
9.976696322196572098e+00 9.961174799215852360e+00 9.824786410129746628e+00 9.841919267052693598e+00 9.948822460318483607e+00 8.746850900822463970e+00 9.990996715819930429e+00 9.718791500324613253e+00 9.269496917085984222e+00 9.659405763201679207e+00
9.936439235584721530e+00 9.999367668200532577e+00 9.882962602731543811e+00 9.823129550550040889e+00 9.792845460497019872e+00 9.266264323179749240e+00 9.991856480290806530e+00 9.731553573025522041e+00 9.449587047644760318e+00 9.202595038318252207e+00
9.966514699665387056e+00 9.995212960490691856e+00 9.989427781538848805e+00 9.882479324041719693e+00 9.965173528348840293e+00 9.696260251886354098e+00 9.993032755228759001e+00 9.426042685573989388e+00 9.945349952474661137e+00 9.290242377122737594e+00
9.961917129726922226e+00 9.995548865216129286e+00 9.674024682013756760e+00 9.860230195220191618e+00 9.858567265604746055e+00 9.191043226264405064e+00 9.990409597140823550e+00 9.314752942436832939e+00 9.420958951354018396e+00 8.798178005239579491e+00
9.929410763193134315e+00 9.958605423779880894e+00 9.359393050913929812e+00 9.930912077947079197e+00 9.870402523646760073e+00 9.550783094919692573e+00 9.990320307151092649e+00 9.576110134023057441e+00 8.833767579163751549e+00 8.283007461685009787e+00
9.876938176935778912e+00 9.964750491410814703e+00 9.346006868686339786e+00 9.904819632746924896e+00 9.850955276913381908e+00 8.959411355256184706e+00 9.991400507730720193e+00 9.554368768199411832e+00 9.789256728758491732e+00 9.966027050842479085e+00
9.904052632264718881e+00 9.942143421765903710e+00 9.774147233727907391e+00 9.776129288930521355e+00 9.904338578511694635e+00 8.433311193007639872e+00 9.993831969310724261e+00 9.378198725972033856e+00 9.820073774214671758e+00 9.684729089954903003e+00
9.910078816389859213e+00 9.993953523455278543e+00 8.963116399191234152e+00 9.409207384845867495e+00 9.889087114115088895e+00 8.976093833052582127e+00 9.967417327652977832e+00 9.201722356437489481e+00 8.651604215486267790e+00 9.810683923189026601e+00
9.902578503393511866e+00 9.963214950037714956e+00 9.228060790581956496e+00 9.935684150084910016e+00 9.776999899198974830e+00 8.813855756880483838e+00 9.931796603204388063e+00 9.936435468228046020e+00 7.874377420687037166e+00 9.910109950574456761e+00
9.938293746451764221e+00 9.907210139233365354e+00 9.218665619976862402e+00 9.894713966536480498e+00 9.917780189762474663e+00 8.341782514134946425e+00 9.981744654933434546e+00 9.800577647117691527e+00 8.911764765999681259e+00 9.424645213235594454e+00
9.986281436901640163e+00 9.970751948987579993e+00 9.993190247291950712e+00 9.979807277085219752e+00 9.573930656166641739e+00 7.886704986706314813e+00 9.933057366555130940e+00 9.893949905210291718e+00 8.887979084910112348e+00 9.286459800727413949e+00
9.985762615629628414e+00 9.992827884246993975e+00 9.782666958605352292e+00 9.887966161521324793e+00 9.114600248818778283e+00 9.556767280736519155e+00 9.997674449983822598e+00 9.999751652149427628e+00 8.998865079298941083e+00 9.662381914177156972e+00
9.997853591107626059e+00 9.967803515097793721e+00 9.901625767256966526e+00 9.859404029528691993e+00 9.344268799860277142e+00 9.442753631670104397e+00 9.999221214362158605e+00 9.892030228865584363e+00 8.178484352777513067e+00 9.871238150242662712e+00
9.991430869337460052e+00 9.990540537324616110e+00 9.961968526197983564e+00 9.792929585525815384e+00 9.599091647679816930e+00 8.304320703337941367e+00 9.998846495668226808e+00 9.989359146472059692e+00 8.006409602264625391e+00 9.841534438328263690e+00
9.997919353678117460e+00 9.999634088899226114e+00 9.934582844363765375e+00 9.164239544076043131e+00 9.502188395736439475e+00 9.863918244411378211e+00 9.976354341452005059e+00 9.886752785187880477e+00 9.623255436990913125e+00 9.589068944753979196e+00
9.924143723946958318e+00 9.977987745086501548e+00 9.967711286771763213e+00 9.151091587520479465e+00 9.783143360448850245e+00 9.868972980305144915e+00 9.966046742904779876e+00 9.887676601350651850e+00 9.508659608909265870e+00 9.837826170894008015e+00
9.990994045711909521e+00 9.948294079961476299e+00 9.403544543864432725e+00 9.528348838568337698e+00 9.742076252835639494e+00 9.592280534267926484e+00 9.975141648085029900e+00 9.906223399990908618e+00 9.032555512408134035e+00 9.943329192465109045e+00
9.989465049750251069e+00 9.896008385626167581e+00 9.764769014096220445e+00 9.704729577506945759e+00 9.716990671372059296e+00 8.509685799867860112e+00 9.971193893085374071e+00 9.866126771859848432e+00 9.163709394513407602e+00 9.578015149309305087e+00
9.996251159367419703e+00 9.956531715889422429e+00 9.971112549218643650e+00 9.416276015343999717e+00 9.640431430916150290e+00 8.299627573490949928e+00 9.934453050576893318e+00 9.788509273484654827e+00 9.410197503882379522e+00 8.663549790338679557e+00
9.998564188442992773e+00 9.889958632220452017e+00 9.400512528491317354e+00 9.270315297360149032e+00 9.017444390987051861e+00 8.691895489478323356e+00 9.943284897202993022e+00 9.964369470108930926e+00 8.014238075563442365e+00 9.937318769919032846e+00
9.977805747911020262e+00 9.969099074390502579e+00 9.651241157148493954e+00 9.520663992293545874e+00 8.729421520430456383e+00 8.268793359420230971e+00 9.928052180972576579e+00 9.896997803389528059e+00 8.987895533803765602e+00 9.716657662783411809e+00
9.957545354347031363e+00 9.994485796737007988e+00 9.638004727811228634e+00 9.824702023457312805e+00 9.687556733420869648e+00 9.665851638150400049e+00 9.994025779144598332e+00 9.981645101563094258e+00 9.407348853314342563e+00 9.686491949404560486e+00
9.999617813481838979e+00 9.979876679235315962e+00 9.670909463292176156e+00 9.769559991436537416e+00 9.965831306821423041e+00 9.308576562567242974e+00 9.970613802504725953e+00 9.946883400910106587e+00 9.129244213267625696e+00 8.833810761075445939e+00
9.998847232516199668e+00 9.968203711993716354e+00 9.371891515153308205e+00 9.743513392098096304e+00 9.908898722848466178e+00 9.279506135843622161e+00 9.988108035541827689e+00 9.904717931814630560e+00 9.860890417041327183e+00 8.231504239889407160e+00
9.982994561894800611e+00 9.992992787215213113e+00 9.879797883802481806e+00 9.872670579011309400e+00 9.202703180853221809e+00 8.696419303745635432e+00 9.937778207720212365e+00 9.899276530637081351e+00 9.649822625251378128e+00 7.421999540246011051e+00
9.993382093466191662e+00 9.996212652864842951e+00 9.904345197641903908e+00 9.318315242989983815e+00 9.822536412761015967e+00 9.180469662431891109e+00 9.989893402010412871e+00 9.964177675785876431e+00 9.594700119098522606e+00 9.259096192988456764e+00
9.998041302751449422e+00 9.917848389732659697e+00 9.515175155035709764e+00 9.294457261375663748e+00 9.402149264771210824e+00 9.259556144650037623e+00 9.955439595289984567e+00 9.951806997290107759e+00 8.118191940671451334e+00 7.979670283478842663e+00
9.999277278853886841e+00 9.921036267857489932e+00 9.981148425909234234e+00 9.306355638667234587e+00 9.275115146781674369e+00 9.089628262619100951e+00 9.919811812836455189e+00 9.702061938125090990e+00 8.862808904995310044e+00 8.634541023528138126e+00
