time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
9.152446095560767958e+01 1.030529297196822398e+02 9.207090266466745732e+01 1.047026566131002880e+02 9.631609370627016631e+01 9.396759682485698306e+01 1.030664053395442892e+02 8.580686606235492775e+01 9.955346756685838727e+01 9.833691229615355667e+01
1.138934409331292130e+02 9.752699435880002454e+01 8.945080506738625559e+01 9.202648725165087740e+01 1.034812344470608565e+02 1.074023381978148564e+02 9.142415858470893397e+01 8.507036450731068555e+01 1.001701424958946234e+02 9.614596905927056980e+01
9.165729742412915471e+01 9.826626654946859674e+01 1.005174277387058481e+02 9.237210819234637427e+01 1.035172694532188302e+02 9.076598211857942999e+01 9.410899867784118555e+01 9.458135456161630827e+01 9.723876006347700240e+01 9.402366958474955538e+01
9.143244343675748098e+01 9.936091966417740196e+01 8.855731042593187397e+01 9.943361918054053206e+01 9.525772883916327771e+01 9.412304503268248368e+01 7.913632302073250457e+01 1.045326078518921804e+02 1.008341315030612293e+02 1.049481178976146651e+02
1.059039901114220044e+02 9.612063423194874190e+01 8.590469926849362992e+01 1.089224862007100967e+02 1.010177134855700558e+02 1.168168166280776461e+02 1.257819448222429912e+02 1.061586739474787180e+02 8.599163178878063718e+01 9.081530021493321669e+01
9.950355530492277012e+01 9.717089346862225341e+01 9.020546572932694573e+01 1.149675691358693257e+02 1.015105243520222871e+02 1.212827982314926061e+02 1.178543802594631273e+02 1.068534269397499799e+02 9.357937410725415361e+01 8.725634159568954829e+01
9.502343599481145020e+01 1.023822867886713937e+02 8.991624968287482034e+01 1.213790262389137808e+02 8.676121618157682747e+01 1.188209727314821578e+02 8.506726753055713175e+01 1.103051907573288162e+02 1.110084482216217765e+02 1.012039896056060115e+02
9.997951567809849394e+01 1.024273893099919235e+02 8.880493049579001763e+01 8.555482737852921105e+01 1.070156451660293726e+02 9.458056533056327453e+01 1.156618301607639694e+02 9.495960960339128576e+01 8.566630075666857635e+01 9.184925715391273116e+01
9.774870993783471818e+01 1.028564265632478225e+02 9.249509078101513637e+01 8.228244242885331516e+01 1.026570753686174129e+02 1.028242778073021384e+02 9.874473962305673069e+01 1.010386721347742736e+02 1.033611015549808059e+02 9.719078606897505779e+01
9.907599110807393572e+01 7.799872604697721101e+01 9.854124117701746854e+01 1.165735091688625857e+02 9.730005494259269483e+01 9.859740476799176179e+01 7.878069209481969892e+01 1.174843667098472793e+02 1.002570443949738177e+02 1.097956843994433456e+02
9.626808371803002728e+01 9.713397469427162889e+01 1.027257254235169484e+02 8.727041925718367565e+01 1.040363659115465396e+02 1.008925778551566310e+02 1.037414167300529328e+02 1.131976927675418665e+02 9.428993242067826941e+01 1.146964451620161469e+02
9.615329332995359835e+01 1.061846290587937602e+02 9.291041641156428454e+01 9.126590128553425529e+01 1.003616569498253455e+02 1.019965404176951296e+02 9.320655768231478078e+01 1.145945004564045462e+02 1.028992733938948163e+02 8.717449795729922357e+01
1.123864478011400365e+02 9.229867652318711180e+01 8.859459422782059335e+01 7.203426165339948284e+01 8.995071462614598090e+01 1.048656843185870571e+02 9.960899776957958807e+01 9.182069818514294468e+01 1.013281863587821618e+02 9.290025030597519162e+01
8.763451511890603740e+01 9.780688147986577974e+01 8.829285034812363619e+01 9.316000347746620491e+01 1.025924268807208080e+02 9.947862994441554463e+01 1.113572923515860822e+02 8.988512974233485409e+01 9.539492779540229606e+01 9.746096165756819119e+01
9.793348698790887852e+01 9.827017480078640688e+01 8.902569954554888909e+01 1.032681438967210568e+02 8.959521512361999385e+01 9.719921832373799475e+01 1.127853429349390240e+02 9.009648630809275005e+01 1.130994606691972990e+02 1.010746437759474077e+02
9.263787413955476779e+01 8.496336473278653045e+01 1.019382022429861365e+02 9.788402472140712973e+01 9.061186565059976772e+01 9.416866925819634560e+01 9.390868483586508830e+01 1.116177507287467847e+02 9.060791913110452356e+01 1.047593317052998430e+02
9.360251607380304506e+01 1.072177614532265579e+02 1.081782413489274433e+02 1.049966041805020325e+02 8.752717354698606300e+01 1.048623095117889505e+02 1.006894129436170999e+02 1.119311597292359579e+02 7.473932651940768324e+01 8.756626983993919566e+01
1.085580998503882881e+02 1.057573485430392424e+02 1.072793190028131960e+02 1.257988005176732713e+02 9.291005791028197791e+01 1.015712950621426813e+02 9.782850104904674993e+01 1.006476456560456967e+02 8.566039470706300563e+01 9.693770029425806456e+01
9.196922053334387215e+01 9.417175653668833490e+01 7.996341621289202806e+01 9.205455686906243784e+01 8.659637879333780575e+01 9.046946321555307691e+01 1.038669831808962272e+02 9.912327482317276406e+01 8.841456046716403705e+01 8.912891117443412270e+01
9.481170700678740104e+01 1.061452597901619868e+02 8.322975015126134224e+01 9.142381442607420183e+01 1.167527096293889457e+02 9.197776928980832167e+01 1.136965464280557967e+02 1.173027865889694965e+02 9.347317377616434442e+01 8.916504513080026584e+01
9.726910097277409761e+01 1.015750533817503225e+02 1.131399042115290996e+02 1.066662625823631600e+02 1.093591529408990652e+02 8.349345766037980354e+01 1.174172639707541066e+02 1.048717634998652954e+02 1.033159866829078624e+02 1.119387920546091948e+02
1.065265658856730226e+02 1.011688621848184653e+02 1.142502595374729140e+02 1.072792233281652443e+02 1.093451664472440115e+02 9.001319617268170248e+01 9.183527699577695103e+01 1.011884347442456544e+02 8.814803035953271149e+01 1.006786205568715502e+02
1.085130265853404978e+02 9.641912898937488308e+01 9.623280822596495909e+01 1.070568287132938394e+02 1.125787230455022296e+02 1.129737587454039272e+02 8.175803645357524374e+01 1.037894355559392352e+02 9.293814330222190279e+01 9.399245370766423946e+01
9.023898526580710211e+01 9.924774462421848398e+01 9.481844864243421966e+01 9.851647574739534718e+01 9.441624874117410116e+01 9.399477301469875101e+01 9.700972076983701697e+01 1.019566775674994119e+02 9.264662846731388868e+01 1.065934673823650201e+02
1.108181157714039244e+02 1.027346896521418387e+02 1.018000173902354959e+02 9.229293995158472796e+01 1.104892470646756522e+02 9.439615242530362593e+01 9.974798737116353209e+01 9.732420798586892374e+01 1.052998206247416135e+02 9.581011437728160729e+01
1.134733657147174313e+02 1.003815614340448121e+02 9.396843740084293017e+01 9.591502499835318929e+01 9.794333847187986919e+01 9.520487297181132647e+01 1.074372041063243159e+02 9.391652890879828419e+01 1.019687648351158202e+02 9.924974962730074424e+01
1.146367013298370807e+02 9.639384860931792787e+01 8.796625217950821707e+01 9.590501470471480161e+01 9.989697013090835753e+01 9.777492307118004078e+01 1.031461152251896181e+02 1.047069206406488604e+02 9.839534613729438206e+01 9.085153043803185824e+01
1.099959114051687123e+02 9.168385644481334396e+01 9.374256529042659736e+01 1.109006592570337801e+02 1.056953252685482312e+02 1.024963219453737935e+02 1.089534130402557821e+02 1.042480489505379353e+02 9.630251363673909282e+01 9.279632345848460773e+01
1.117721608194470946e+02 1.065748310905885035e+02 1.050710524537658728e+02 1.072824489704711795e+02 1.134476112324436201e+02 1.065740664780352347e+02 9.856028482132467161e+01 1.079013483689410720e+02 9.089257642552603045e+01 1.044340782057540338e+02
1.109959824743671533e+02 9.270207687860067836e+01 9.892110219893540091e+01 8.892157389473449314e+01 1.116411661796953894e+02 1.029135045656826577e+02 1.054303388297202559e+02 1.063214621521858732e+02 8.832908898828401334e+01 8.960333774065588841e+01
1.109467887801248338e+02 9.705001456087522627e+01 9.191273537244816794e+01 1.184087145804144257e+02 9.665175586276711783e+01 8.781639395120220115e+01 9.093912838192422043e+01 1.024448739530402150e+02 8.866291258160319444e+01 1.058020577258160131e+02
1.014608944357988065e+02 1.083943917999911690e+02 1.040221225869042598e+02 9.122334286147145122e+01 9.617850680050140966e+01 8.720867019304633061e+01 9.243774212842527049e+01 9.113965439290693382e+01 9.435962122727879375e+01 8.921613996356852283e+01
1.005458398719480044e+02 9.404135534354453796e+01 1.047840136806301814e+02 9.975896005988995796e+01 1.005373699322504706e+02 1.097386756829715750e+02 9.412802742102519460e+01 8.165035447936085689e+01 8.634902271654594585e+01 1.046923184295020661e+02
1.049018973729856725e+02 1.054228985367589360e+02 9.246730219617012381e+01 1.011637133059182219e+02 9.111181815605520740e+01 1.055004776803228452e+02 9.450750273431467008e+01 1.091728714438695533e+02 8.330782003804034730e+01 1.006503567787407434e+02
1.070344776290078386e+02 1.213107302596124697e+02 1.075271748469465933e+02 1.047004842422494733e+02 9.840628979408663213e+01 9.578515110832111645e+01 9.815262492912300729e+01 1.237134940295194099e+02 1.174171489112559925e+02 1.053966402853170905e+02
1.101844670760270049e+02 8.150813417162635233e+01 1.006547617595956865e+02 1.009939378586162064e+02 1.019207420115518232e+02 9.810193909818173097e+01 1.042850781847839983e+02 1.001439747565646741e+02 1.043989949119403491e+02 9.776326239968376797e+01
1.148539783682868460e+02 8.840050677461816520e+01 1.025917308278783793e+02 8.923240841930270051e+01 9.962684824354350610e+01 9.716787271389252112e+01 1.109311945500645322e+02 8.620842060575310484e+01 9.387190987703340284e+01 1.023792301601538384e+02
1.074718236344326669e+02 1.095057334592170690e+02 1.024611605652624746e+02 1.014613256518019000e+02 9.177380430150239476e+01 9.631641844583096201e+01 1.043386374376382832e+02 1.038461793814272625e+02 9.811775895723684471e+01 1.003790137789502239e+02
1.138089153092373778e+02 9.735599296636901556e+01 9.184677649439245783e+01 1.040794690262802789e+02 1.046450386645234829e+02 9.282520566802190842e+01 9.127825719951393069e+01 9.906769389095713052e+01 1.013649979906087140e+02 1.045001614240338341e+02
1.041847329575801382e+02 9.141189762452577838e+01 1.096700692217250150e+02 1.152611690669701545e+02 1.001231988411934850e+02 1.133224191549253419e+02 1.102175811708318491e+02 9.456085427925367526e+01 1.238260270879920881e+02 8.449850159712687514e+01
7.976444953379821357e+01 1.116371184414082762e+02 1.060944508039076482e+02 1.027915027230307317e+02 9.625313249601579457e+01 1.183274811494620451e+02 8.961153566906945400e+01 9.670074571739699820e+01 9.014867642301663864e+01 1.029870911713293822e+02
8.418183675628199580e+01 1.098217630740580404e+02 1.016979419152123683e+02 1.126817093117178388e+02 1.032725411797529489e+02 1.122868360353406132e+02 1.005711571287526169e+02 9.580042688735424861e+01 1.033898090793597220e+02 8.947918146701142916e+01
8.117309143295150875e+01 9.646651161991403001e+01 9.487131861968356361e+01 1.212941934856432908e+02 1.187651112293517315e+02 1.052259684345002597e+02 1.062353253323588120e+02 1.103157960961071637e+02 1.016218356095051831e+02 1.025847539920303717e+02
8.422767866104101131e+01 9.006552950037345795e+01 8.383609610529484257e+01 9.919691169430971911e+01 1.133088021043858475e+02 1.070164813125633145e+02 1.005644448344880431e+02 1.162184727004702864e+02 9.306978345814259512e+01 9.932742080457053646e+01
7.957626100011901826e+01 9.983611897694765958e+01 8.734343712933640802e+01 9.628210474387512363e+01 1.080876665280035809e+02 9.119871024040531893e+01 9.629461663663272475e+01 9.812931374082350544e+01 1.089291946613205226e+02 1.100563036911145076e+02
9.208886923037931638e+01 9.988532198703165932e+01 1.081605084635887266e+02 1.017805374419702957e+02 9.771523734404522088e+01 9.357581039201244266e+01 1.019373331294820275e+02 8.846137274394696703e+01 1.078329836618925839e+02 1.079192696815121479e+02
1.120926387727528351e+02 1.053821191024720605e+02 9.617792965986086529e+01 1.029971446506327197e+02 1.027392687234334403e+02 1.007844439728751667e+02 9.047694605999377870e+01 8.608780038128836054e+01 1.021370358283418227e+02 1.059111473057237873e+02
9.698504436594581080e+01 8.514643034416381795e+01 8.675222966261060265e+01 9.320596760237188505e+01 1.082663836116626044e+02 1.036918355461682779e+02 1.098534405294462033e+02 9.013659548110294395e+01 9.583405346228020960e+01 1.144851007650648427e+02
9.708827148336371238e+01 8.461250847352054905e+01 9.052532939470610529e+01 9.590016299745231265e+01 9.012075561704801885e+01 9.299295290279259518e+01 8.303099090077171240e+01 9.502660147244617406e+01 1.070692376896550400e+02 1.000558263936006114e+02
1.057821584494417095e+02 8.554435527429085084e+01 8.804126211993269635e+01 1.064895318834300326e+02 9.930818350602112332e+01 8.753180279193497881e+01 9.424095675158037011e+01 1.020102869788643147e+02 9.563134360208016460e+01 1.122987859556777863e+02
9.903463268662706298e+01 1.007600497341428678e+02 1.064319050317866697e+02 9.766436595878384708e+01 9.734223504674716310e+01 9.283941126630182339e+01 1.017105920235885463e+02 9.158748188854158911e+01 1.044248575806874157e+02 8.814108389070673866e+01
9.862191908660074091e+01 9.758380007317798288e+01 9.311455246610161396e+01 1.106473201581629127e+02 1.011092030854252641e+02 1.135913179982752155e+02 9.468249344783741606e+01 9.438013840486381412e+01 1.109597770746898959e+02 1.018450139924934916e+02
9.438246560929732709e+01 1.153125438883797926e+02 9.770956667232498205e+01 1.155687915081917652e+02 1.022574200122220418e+02 1.117660004273631387e+02 8.959883493333575188e+01 1.020209331196024891e+02 9.026189619400167885e+01 9.299429448962624178e+01
1.082141627212861152e+02 9.111633955434707843e+01 9.975160513750809343e+01 8.834597918166006991e+01 1.012881993649836545e+02 8.836351389489186658e+01 1.017541323514356009e+02 1.021032962480753099e+02 9.114995405897191461e+01 1.058305889386363106e+02
9.163451056840092690e+01 9.104689971208902932e+01 1.040425224295837552e+02 8.697009005426366457e+01 1.001714454984891916e+02 1.042905589219081435e+02 1.148298934144979313e+02 1.120360095387922144e+02 8.999434897153309976e+01 9.884098759722890293e+01
8.879550790017208328e+01 1.012177319137758218e+02 9.493969208420951134e+01 1.043790947529185900e+02 9.542591230362546639e+01 1.186325255185568039e+02 1.072335549246961364e+02 1.103861862644646692e+02 1.069013786802351831e+02 1.061220198331913593e+02
9.120252048028629588e+01 8.238850559633954163e+01 9.090968200760134721e+01 9.689546462892856482e+01 1.096338087374017505e+02 1.189550411179522769e+02 1.060893131073066513e+02 1.107113717735751095e+02 1.042440167437633534e+02 1.138385645812477946e+02
1.025660236655287889e+02 8.272299669024339153e+01 1.138401058062261768e+02 9.563693903634022320e+01 8.338079661522840524e+01 1.120249045679933886e+02 1.152877828797365254e+02 1.046489881878827077e+02 1.111222232518827013e+02 8.696261208335477022e+01
1.172782062301527333e+02 8.275745890810728156e+01 8.914426912762613142e+01 9.556845662838554745e+01 8.067510914611754913e+01 8.994822477605997335e+01 1.249017736827834710e+02 9.864455270234017803e+01 1.106127625167924009e+02 1.088576216949758049e+02
1.005025110901518133e+02 9.043991971393944596e+01 1.095657076996263157e+02 9.569874364950845802e+01 8.368825333455743021e+01 1.004273932803307758e+02 1.240822683101654604e+02 1.147992061656088083e+02 1.015515191781832414e+02 1.003474616408299056e+02
9.892993874369072671e+01 9.129441914179621165e+01 7.625322574511497464e+01 9.410042882651276841e+01 8.305792482691259693e+01 8.728955881012350915e+01 9.030975942310607252e+01 1.093050516451853298e+02 9.204005613827833088e+01 9.826587092501340237e+01
1.039488631145700168e+02 1.054585296464237842e+02 7.703189392552306458e+01 9.724511842699486408e+01 8.476936418221262670e+01 8.886981530410574237e+01 1.092616310693885140e+02 1.054043602922294696e+02 9.989050055863670252e+01 1.019270427811396900e+02
9.558261753722490539e+01 9.642666817135574320e+01 1.104982188743690728e+02 9.862005607918936789e+01 1.061233656174140947e+02 1.090196800361665055e+02 1.088593643010647867e+02 8.438253874489231521e+01 9.088223881816927019e+01 1.008118820654107424e+02
1.004415845154647116e+02 1.009480716857072764e+02 8.117011849640437049e+01 1.038972933191542722e+02 1.006165229389878704e+02 1.051667051703926461e+02 1.114047378391548051e+02 8.506161989180071714e+01 1.037679785595985464e+02 1.227059446438047416e+02
