time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	time.decay.11	time.decay.12	
9.414887008731386686e+01 1.097522150745793255e+02 1.253667457792459174e+02 9.834623430245071063e+01 9.528808172529922160e+01 9.451168828939870536e+01 1.094420242756599322e+02 8.580992335630469370e+01 8.157387037361753812e+01 1.100379847274430460e+02 1.135838159407131798e+02 9.686757609883314046e+01
9.573625170510236160e+01 1.065697902648832383e+02 1.037180123575925563e+02 1.104179484999843908e+02 8.713448461116432497e+01 1.015373063341190942e+02 9.033099318941468425e+01 1.021264867371417893e+02 1.052069952598041027e+02 1.029424107995498758e+02 1.064093786068005443e+02 9.702905478978843234e+01
1.231511986135962786e+02 9.629039311011518976e+01 1.071314898320684961e+02 1.063291164171433394e+02 8.899363884729029905e+01 9.440754165175914636e+01 1.016280372429763617e+02 9.068469833837360738e+01 9.682116975422857763e+01 1.060056570615117693e+02 8.707251581963977571e+01 9.195044508354641266e+01
1.161925511252591008e+02 1.141127072476559192e+02 9.690433491715069181e+01 1.063313067786407089e+02 8.647542258555876060e+01 8.564886674631063102e+01 1.068396679531246178e+02 1.053325586369986979e+02 9.563322105270950146e+01 1.161111320286394744e+02 9.391138238796000337e+01 1.047354902434677797e+02
1.206849338030332319e+02 1.090150259214071724e+02 1.006975042283501693e+02 8.740413025429423044e+01 1.163108686888314764e+02 1.055055509523649846e+02 8.854774731417292344e+01 9.310247865511784937e+01 9.996240801252719166e+01 1.071551383823189525e+02 1.011781920432508457e+02 1.089350782732485214e+02
8.897768300001871467e+01 8.422642022686248708e+01 1.078779800828275341e+02 9.433295096300597038e+01 1.143670266457043994e+02 9.697127718366392912e+01 1.054262684105168688e+02 1.022473809201790687e+02 9.663427295088627034e+01 9.734860394326099708e+01 1.124755459619726849e+02 9.788995372931123029e+01
1.061238465361864058e+02 1.071780579083379052e+02 1.132410427495612453e+02 8.362703282709718167e+01 1.116816343315401241e+02 9.176849213431751195e+01 1.023914480248896126e+02 9.743248662218567802e+01 1.049911237149058962e+02 9.258321010840153065e+01 1.091415762189454313e+02 1.009575647642086125e+02
1.069739823693954577e+02 1.080567913664189490e+02 1.011813615651738871e+02 1.183045730594438965e+02 1.038683132646896041e+02 1.023217493631190678e+02 1.009552911371575448e+02 1.044532432851836035e+02 1.077132974095998463e+02 1.057806916447463976e+02 9.307403951333108694e+01 8.951873730312645705e+01
9.810393995787309507e+01 9.604279491521000978e+01 1.302155623064380165e+02 9.553046022682991634e+01 1.053852749812590162e+02 1.027114716567928241e+02 9.106803652213751832e+01 1.039861371831689070e+02 9.482619702608693046e+01 1.184411825152324695e+02 9.548103162225970664e+01 9.113375969023628898e+01
9.847106126765888234e+01 1.076518986687597845e+02 8.671421780575371940e+01 9.320647659297752341e+01 9.358709347156265324e+01 9.629156579093455548e+01 9.353352900766920186e+01 1.203228480326496594e+02 1.089123938639552023e+02 9.713707980634984551e+01 1.045941959652602549e+02 1.013800540115225175e+02
1.109404015631155573e+02 1.093354845009008613e+02 9.717147310149769623e+01 1.177562392735151917e+02 8.890263026209839836e+01 9.168836269506405756e+01 9.605126143704167418e+01 1.128717646021637790e+02 9.939336748059301385e+01 9.319436430539454363e+01 9.754342650671156889e+01 1.065101243756379858e+02
1.002025331276879569e+02 1.022798028394472425e+02 9.905962222447134025e+01 1.037271678189582644e+02 1.008955438092767736e+02 9.212903492245959569e+01 8.766617800076362244e+01 9.224779204517878384e+01 8.775673000717965522e+01 1.034369257814770577e+02 1.018363615665872715e+02 9.567063035306136953e+01
9.232761404083538537e+01 1.032565420521233790e+02 9.984440255207996984e+01 9.767833404008329978e+01 1.009262133043986438e+02 1.041487493544807421e+02 1.178966869378863862e+02 8.456984654772998056e+01 8.629075037481148058e+01 1.054918951094782074e+02 1.006529973342784245e+02 1.080921831732623843e+02
1.074819447323721420e+02 1.170397645671102396e+02 1.007952421759399897e+02 9.528717302973898029e+01 1.013037702931665933e+02 9.597744897484439264e+01 9.893283290898210680e+01 9.216666759033883238e+01 8.971141066367546557e+01 9.730009384816918327e+01 9.428611706668439751e+01 9.048696195528532371e+01
1.266001334801631373e+02 1.193249085470517059e+02 1.022085687867153752e+02 9.680376788268733890e+01 1.013217164969965864e+02 1.006241070729820706e+02 9.227290965420066016e+01 9.149587639763190339e+01 1.120143392403203677e+02 9.517728226605277086e+01 1.152440465266724914e+02 9.761615093450420488e+01
1.368633768238408095e+02 9.129383456839012467e+01 1.068265035511133902e+02 1.020730992195043427e+02 9.851420170353171102e+01 9.591157180259290271e+01 9.429084986975561833e+01 1.102167537705562097e+02 9.952997183877050702e+01 9.203612497814340543e+01 8.504529866447495579e+01 9.674877873314517274e+01
9.315300210062086705e+01 9.337331129292071807e+01 1.017155844204376791e+02 1.050009562423385034e+02 1.023060343787618649e+02 1.020694737723724188e+02 8.895934462228964890e+01 8.881675796831156333e+01 1.094676377437396297e+02 1.058945586242488162e+02 8.333786663008751816e+01 9.315370352641673435e+01
1.037689835386988051e+02 8.238964734689909619e+01 1.104921577330068487e+02 1.086258697522216465e+02 1.052967683677098307e+02 1.003576488811624898e+02 8.015753393942574689e+01 8.643744380364256585e+01 9.836860935930560856e+01 1.136242870230052233e+02 8.241795375138025292e+01 1.001351983815015103e+02
9.467064634793302957e+01 8.798106702071275720e+01 1.088069540685086167e+02 1.058036714834719021e+02 1.067324428530099709e+02 9.626517694640914158e+01 1.024877263276488719e+02 1.009453238368751897e+02 7.549714879130590361e+01 1.266513776526394395e+02 1.123837067542511932e+02 1.185148461288976023e+02
9.566939280804390933e+01 9.556222062659605854e+01 1.024373094734532970e+02 8.997937905973245165e+01 1.166406027395193945e+02 9.699294844697300277e+01 1.124528576157616726e+02 8.831098539232885969e+01 9.091702643096880365e+01 1.126219420822569930e+02 8.928003861405343855e+01 8.072325741134319799e+01
1.154084663578966854e+02 9.805034597914060157e+01 1.050302054551630135e+02 1.052068916105874763e+02 1.231532427050186413e+02 9.354626960934959357e+01 1.174587506304958708e+02 1.127514675412854501e+02 9.283191099734008844e+01 1.026739138144969843e+02 1.093156639893682893e+02 8.095372406554129441e+01
1.038528508387994407e+02 9.660280908058436466e+01 9.456928911348985878e+01 1.094158526197248733e+02 8.124091898608219253e+01 1.205814934606009956e+02 1.095203259814870194e+02 9.074021145183237991e+01 1.074655752290191231e+02 9.141796306991801657e+01 1.113567352977522233e+02 9.496209926249531463e+01
8.379649506608980403e+01 1.016258681711739484e+02 1.022364827757867829e+02 1.109903971524806252e+02 8.511362939892816826e+01 9.904828761489260103e+01 9.791660396595483462e+01 9.746538709468066486e+01 1.014042770845317136e+02 1.002997879234459333e+02 9.367969370707916710e+01 1.036161383897650268e+02
1.086351237009763651e+02 1.018994269335227898e+02 1.027081953411709776e+02 1.070383792755423116e+02 1.097516182137092500e+02 1.097684254065919731e+02 1.005959470521632966e+02 9.669287864596157078e+01 1.142703588889693265e+02 9.380720123554235101e+01 8.910535969072303430e+01 9.733282579543950419e+01
1.095063919715750274e+02 1.008394861873041890e+02 1.024699871506261104e+02 1.051515951732990573e+02 8.069387752379401491e+01 9.184513580914786246e+01 9.599353829137926652e+01 9.570731725475160090e+01 8.685710915354903250e+01 9.686292346954468258e+01 1.024387867000909580e+02 8.925740635547273882e+01
1.061725118049041185e+02 1.026871088295172854e+02 1.041147658736897768e+02 1.084558225723318685e+02 1.051097689929978287e+02 9.434778648356953568e+01 1.332902233394930818e+02 1.155355612965035164e+02 1.179680012476904665e+02 1.046344210333872695e+02 1.058374778885557674e+02 9.393765043692982886e+01
1.077055671866359461e+02 8.509112757125674875e+01 1.132944175173748818e+02 9.010761978573293618e+01 1.003249692536160040e+02 8.882700871058445102e+01 1.050193518342621388e+02 8.461484759276594048e+01 1.185197518350993420e+02 9.732560444060946736e+01 9.761172759144353961e+01 1.003345495153783276e+02
1.062057754004644465e+02 1.146410427655817159e+02 1.086740796264095792e+02 1.000919502039397599e+02 9.731450395770664841e+01 1.013038429621149987e+02 1.005310970782192896e+02 1.177999334611049278e+02 9.769466128271032801e+01 8.438746220922079999e+01 7.982113119297437720e+01 1.015385587627687869e+02
9.842511167572712338e+01 1.151780242317730654e+02 1.042172086775868962e+02 9.845816044942584710e+01 9.117469682373047135e+01 9.327004055186091591e+01 8.711236982439282883e+01 1.122425053536491077e+02 1.066719703967097246e+02 1.001292338965726003e+02 8.244929633859550222e+01 9.535987756249996039e+01
9.904444236274456159e+01 8.728248853827818721e+01 1.141784340338954280e+02 9.937654126771586505e+01 9.345702147513841851e+01 9.375684302112867385e+01 9.351100635985932286e+01 1.118845866980287269e+02 1.169290093404069069e+02 9.128551120783436090e+01 7.864388263109344734e+01 9.618308384379685094e+01
1.049834382777590207e+02 1.116473708647759651e+02 8.486500962118134339e+01 1.091446354293328511e+02 1.117299425483507207e+02 8.313916692870984093e+01 9.546932997594549875e+01 8.965401117811340725e+01 1.146035678378780460e+02 1.009141547862656694e+02 7.699474936852564610e+01 1.041691996952199872e+02
1.052380014414022753e+02 9.614230785474526897e+01 1.104226053382930957e+02 1.030047387792391902e+02 1.135186259111882663e+02 9.531806028581287649e+01 8.719875220974569174e+01 1.046355093852270386e+02 1.017807212753135815e+02 9.457596524579736297e+01 9.407600087854710580e+01 9.755991381180851363e+01
9.419260382626681860e+01 9.248078746715626153e+01 1.212668554370271607e+02 9.911742310427442249e+01 1.048177366085112538e+02 1.059873483981070876e+02 1.012442662165332479e+02 9.444061844574538611e+01 1.008221819414611389e+02 1.164308760478638760e+02 1.135709369788839922e+02 9.707758377789529902e+01
1.037251880117906495e+02 1.093894723754837344e+02 9.508687711804593334e+01 1.011227422685414581e+02 1.114480944820096653e+02 9.461007062996310424e+01 1.024887172106982973e+02 1.020044452708030178e+02 1.169657966445613084e+02 9.179692241909668837e+01 1.197121378282556208e+02 1.094084035733837368e+02
1.101973225701009937e+02 8.302971166852006490e+01 9.591802836003674315e+01 9.592008231693685616e+01 1.068044925374933598e+02 8.540409877440373521e+01 8.933260130552388034e+01 1.090085465458470395e+02 1.078587266827782827e+02 9.018261225454989471e+01 1.152542833067334840e+02 9.406623108658793342e+01
1.022561304191382874e+02 9.786911053968549368e+01 1.001775376369088946e+02 1.011835948433398471e+02 1.058486799165403198e+02 8.569914061983421050e+01 9.388642300435515153e+01 9.473706742577367379e+01 9.992919767916838225e+01 1.057160953032065294e+02 1.217194495665868885e+02 1.102271009944465163e+02
9.641904791088916227e+01 1.120471350429437649e+02 1.004065725655671599e+02 1.027834695321666345e+02 1.042752839022744382e+02 9.321302221874670124e+01 9.430830156489265903e+01 8.545526702913480221e+01 1.000795428400195135e+02 1.064440831090233246e+02 1.219114373100051125e+02 1.021836106104681363e+02
8.790544081723110992e+01 1.053192463995325028e+02 9.806490651174954110e+01 9.155959124818170380e+01 1.055679356967125102e+02 9.025285902188977616e+01 9.467680635785070820e+01 8.644372366860865498e+01 1.140444613990553364e+02 1.048609316438195265e+02 7.729008183168575385e+01 1.020523905268804867e+02
1.174492414796013406e+02 1.022191807162775206e+02 1.109905054894606451e+02 9.286941114486430138e+01 9.455977122084529185e+01 8.053387454633406151e+01 9.782467937959613380e+01 9.258608173019871401e+01 8.933306010178462486e+01 8.993923250592132490e+01 7.285446144720722828e+01 9.475550037706116768e+01
1.151531322986872112e+02 9.136663218352148874e+01 1.062097014875535734e+02 9.836992247869818584e+01 9.095244203273369976e+01 9.984025764519543600e+01 1.009788675524219883e+02 7.358505188886832116e+01 1.165791287107209087e+02 9.432417367737802749e+01 8.433146699979897676e+01 1.046859231287992316e+02
9.616986233336628231e+01 1.083298224511304966e+02 1.030101242141898155e+02 1.071860481297540559e+02 9.485015043002749735e+01 9.524997460747010791e+01 1.014332863046342084e+02 9.897629642558122498e+01 9.866325234053306303e+01 1.074732406863819421e+02 1.095846977784715932e+02 1.029683929020933988e+02
1.074210633913871504e+02 1.020079669185768410e+02 1.016606422145422073e+02 1.184709954989700975e+02 1.069156063068607381e+02 9.539172111484216998e+01 9.355277365532666067e+01 9.409210871705573709e+01 8.960292234875674922e+01 1.123824940557719287e+02 9.756741485901962108e+01 1.049604391897157853e+02
1.060519763488342591e+02 9.909908571634332475e+01 8.729058227247190871e+01 1.013241895386267686e+02 1.090434367214065645e+02 8.770191909630949567e+01 8.556554672371647996e+01 1.114841271930418571e+02 9.732510917294747799e+01 1.105907413989967694e+02 8.895640118014669895e+01 9.235856661023154857e+01
1.043843308808540797e+02 8.190519290889085369e+01 9.853208072644905258e+01 1.079663816984056268e+02 8.424587794187641521e+01 1.152907178110390305e+02 8.473619728184768007e+01 1.012736708874837461e+02 9.984747552889884048e+01 9.951280130402261648e+01 8.836261543857715139e+01 1.114008812455001589e+02
1.019174854908372225e+02 1.115309905349921848e+02 1.130598962325692725e+02 1.015085044974385937e+02 1.084696238784043487e+02 1.080509052920312456e+02 1.000922757368106204e+02 9.914898319170445973e+01 1.157517428330263698e+02 9.507779512378823483e+01 8.962247392611567420e+01 1.215277263683026945e+02
9.404690947838895454e+01 1.115584010236114239e+02 9.029762525110875515e+01 1.029194401916269612e+02 9.688384507393283229e+01 1.005075423148716425e+02 9.794793479193450025e+01 1.001985631817662323e+02 8.225233743595796909e+01 9.307464263620744305e+01 1.044139845313243313e+02 9.053897242991277494e+01
9.616420246014008910e+01 1.067518945086218878e+02 1.020106836183171879e+02 1.080700043344084804e+02 9.584375177338134222e+01 1.078089122356265790e+02 9.443801945051544067e+01 9.394621892989641765e+01 8.381733315916302729e+01 1.037607419193916201e+02 1.034212549168983060e+02 9.851637723628901711e+01
1.184568008931458962e+02 1.126241808450812840e+02 1.040032390753382572e+02 1.162528326107435248e+02 9.198580904100418820e+01 9.353756496586331082e+01 9.013080054712347078e+01 8.942766267333398389e+01 7.847105217741395222e+01 1.103806502277309534e+02 9.894066704460038864e+01 1.079494573040907142e+02
9.813127209909458770e+01 9.517908752640130388e+01 9.967705138170965995e+01 1.113988774363843532e+02 1.004443876411689303e+02 1.046607043701682187e+02 1.002820588938646011e+02 9.521315335428518267e+01 6.878431433722721522e+01 8.356091371834409642e+01 8.330664718474373842e+01 9.695410625400909055e+01
1.088720039499285548e+02 9.287930605948953655e+01 9.779805865520151542e+01 1.096844228420318927e+02 9.573893858496070663e+01 9.007052456550613329e+01 9.781907345719734792e+01 9.460091425697260092e+01 7.839163720515341538e+01 9.177358530493071953e+01 8.780593767070796218e+01 1.060803616472997817e+02
1.017469967684675112e+02 1.026541527607045907e+02 9.896253765796906521e+01 1.199691611584846811e+02 1.103561749048387668e+02 1.153431664478638226e+02 9.607464271381167009e+01 9.877471558733198265e+01 1.190873884355452219e+02 9.141293300319978243e+01 1.020789841772827344e+02 1.084497201646616418e+02
1.034746945012743709e+02 9.494056557195889923e+01 9.364661704913305584e+01 8.957873946395281450e+01 8.899550756943986585e+01 1.073712143725754373e+02 9.268681470309554982e+01 9.488642697022643802e+01 1.133896036685403459e+02 9.719422817737149956e+01 9.826053195131424900e+01 9.240001602563741301e+01
9.984097993463947773e+01 9.683076861533905344e+01 1.116618463222689286e+02 8.480979232125298495e+01 9.793143305513373775e+01 1.013928318234847268e+02 1.015825078517351017e+02 8.153610897255016710e+01 1.096498303582065148e+02 1.048061577429015614e+02 1.015241737332607954e+02 9.749705701116458556e+01
1.066072242222917339e+02 9.142421655172336159e+01 1.103313425105945385e+02 1.047199324928881765e+02 1.053647436914905597e+02 9.508605115851180756e+01 8.944385103854833119e+01 1.194719475634828143e+02 1.133684252525506224e+02 1.020665825619319662e+02 9.915336062373968673e+01 1.105801902656843083e+02
9.786142166485662131e+01 9.945108169941032372e+01 9.865886817345955251e+01 1.025126535241832499e+02 8.648385174322270075e+01 1.200607292479532333e+02 8.779535722923482410e+01 1.014196127207512603e+02 9.199833043348823480e+01 9.448452036061320314e+01 8.495348800710176818e+01 1.230441927283618213e+02
1.125392372333184028e+02 1.055955675357621146e+02 9.692397704042106454e+01 9.744510291650158251e+01 9.588977663930977258e+01 1.205836606904583164e+02 1.033430129157216726e+02 1.136060471850730806e+02 9.316015563811916422e+01 9.328071114778072115e+01 1.051727702572273415e+02 1.084888760159943786e+02
9.390814811069546408e+01 9.855846175668993681e+01 9.494132719512960250e+01 1.088261508361240431e+02 9.075671756449477812e+01 1.075207991670938839e+02 1.026320537476740355e+02 1.141495009129251201e+02 1.064805932323144901e+02 9.300386343599164718e+01 1.032520790809296756e+02 1.022584592364081857e+02
1.056262453979398686e+02 9.505588638178537053e+01 1.082009944328522693e+02 1.121904098897160651e+02 1.060738284702682108e+02 9.467767254364397900e+01 1.027338636400686198e+02 1.169726418835140009e+02 1.077727362182474451e+02 1.106534483393293442e+02 8.791722409096139756e+01 1.221284700417605222e+02
9.531162511890704536e+01 9.981835431641957257e+01 1.069321061667334476e+02 9.218799221828986390e+01 1.055645564510668919e+02 9.990193286624953828e+01 9.633523682844634095e+01 1.113067334741200654e+02 1.113787528355784389e+02 8.871284496766978123e+01 1.015585651199359063e+02 1.054414953303337228e+02
1.014909261021305582e+02 8.851543026121521507e+01 1.063991880899021538e+02 9.118088779925675169e+01 9.612283027695886517e+01 1.058802744580437150e+02 9.368042938352749616e+01 1.156556709515329544e+02 1.044224002422796929e+02 9.099360570314027541e+01 9.172388837661790717e+01 9.429094741534493096e+01
9.999627957506824316e+01 1.094806728282170099e+02 1.062694644926295240e+02 8.877379447241230537e+01 9.352117825376770099e+01 8.656181503134716593e+01 1.048125366093616151e+02 7.931618225654709420e+01 1.058713554517013904e+02 1.113764401411879277e+02 1.039747351127997916e+02 1.010658262499354976e+02
1.071805826677597508e+02 1.041815725836438560e+02 8.362973525276186137e+01 8.739393319809195759e+01 1.057766205012634373e+02 9.201157226746347817e+01 9.412055769729838062e+01 1.222162108200254238e+02 9.149216705093796520e+01 8.783701527543441046e+01 1.028194640983180648e+02 1.199116084888293017e+02
1.047061568583975770e+02 1.086430834248768349e+02 9.696139005614078599e+01 1.234757224813540972e+02 1.111657071756984863e+02 8.070268111587071758e+01 9.328429353463154428e+01 7.830497338673519891e+01 9.861272042332194587e+01 9.422465206915360625e+01 8.080594623756375938e+01 8.262015209022729323e+01
9.958565123168754951e+01 1.080455193838073598e+02 9.277354825236801616e+01 9.910933402777253320e+01 9.908935210948945382e+01 9.181853934560206199e+01 9.325877016111364526e+01 1.017873533246198576e+02 1.036352640182997646e+02 1.009457042495510279e+02 7.991049051972454720e+01 9.430653240587841424e+01
1.028298245448602870e+02 9.975778789064534635e+01 8.928196550249518282e+01 1.042084104067180732e+02 9.819621299886733823e+01 8.792134564528012675e+01 9.636276007744001504e+01 1.079348813105949603e+02 1.244726074299095870e+02 9.951152732536050394e+01 1.226981581872214804e+02 9.760009671501158834e+01
1.010442430848192146e+02 1.064570897015172761e+02 8.731887071194456951e+01 9.796382665135224954e+01 1.141002660146660190e+02 9.279840196987478862e+01 1.127736244764142413e+02 8.723308849611342453e+01 7.394362621355368503e+01 9.933058745663581135e+01 1.309655928778386169e+02 9.591628006599898981e+01
1.083334702970795149e+02 1.086893815026160155e+02 1.074084117558183209e+02 9.972118402041633090e+01 1.103643378860225823e+02 1.083669772978473560e+02 1.047352311680120920e+02 9.845554519267702176e+01 1.079208223148440027e+02 9.233498432702903358e+01 8.369166631167652781e+01 9.835322340519243767e+01
1.182323811865525158e+02 9.864427685551900993e+01 1.071404149576689377e+02 9.985895446662388508e+01 1.184655256557201994e+02 1.141708673244805965e+02 1.082101945610767473e+02 9.328819004677474425e+01 1.043314728753328779e+02 1.021766069864845718e+02 8.819714101860444089e+01 9.379156398337163125e+01
1.190970483007775158e+02 1.132978516469985379e+02 1.029409270194589112e+02 9.157350690870228505e+01 8.100916882426470522e+01 1.094460839495266100e+02 1.070298973686466155e+02 9.793038462577538894e+01 9.497283538598975383e+01 9.739435976610860735e+01 1.048605543159218598e+02 1.028980904437083979e+02
1.013065554406456670e+02 9.612093967935675209e+01 9.959146847462575636e+01 1.050002278879212554e+02 1.243654054779890998e+02 1.022968864034406380e+02 9.862242203919929295e+01 9.347978384978850386e+01 1.105665653266479325e+02 9.300320663002466404e+01 9.587873880976781038e+01 1.020013938653574144e+02
1.044355649915881230e+02 9.924177850321071048e+01 1.119609520955869044e+02 9.019996920093620929e+01 1.175970937850359945e+02 1.246291024650534496e+02 1.014445069980553313e+02 8.557869249168238923e+01 1.172628842819943031e+02 1.091075514392665440e+02 1.121398094781953034e+02 8.321846323137033608e+01
1.054183481133208602e+02 8.449591151372787579e+01 9.501970860484310322e+01 1.086590450078467427e+02 9.574303001668633328e+01 1.212503491254515069e+02 9.130147186770379619e+01 8.220115703875411839e+01 1.006208802053399296e+02 1.010808895315427662e+02 1.051028662851178268e+02 7.812623723970584422e+01
1.031869194226799209e+02 1.119788499990197579e+02 1.096391400258135889e+02 8.825457494880217268e+01 1.062862171491454433e+02 1.167827359477458202e+02 1.119789021848153538e+02 9.458763678542879916e+01 9.722931033386376498e+01 1.033814133030417821e+02 8.872204901507898001e+01 9.976584364370054914e+01
8.413070207584155469e+01 1.104825333088464561e+02 1.084532827027246213e+02 9.487648028266615086e+01 1.025383363743852669e+02 1.255907488120056286e+02 9.764558762304676520e+01 9.420301481621750384e+01 9.561167851247853378e+01 9.089957908471814108e+01 1.042336674642738501e+02 1.019770186930319085e+02
1.011404615020532844e+02 9.445749763107821195e+01 9.334272795229836106e+01 1.194523401662431752e+02 1.064568578088755828e+02 1.272489376448667713e+02 1.162050264994735045e+02 1.018849574924139176e+02 9.479182380634861715e+01 7.934858310358413291e+01 1.067076111541094718e+02 1.001512064635888066e+02
1.063110878423618573e+02 9.866690923888953080e+01 1.035673727411633251e+02 8.399878674545863078e+01 9.663819464201486653e+01 1.040390205089437075e+02 9.358787570611131912e+01 9.026888500389749481e+01 9.900227118073011923e+01 9.098672788991768812e+01 1.008318363423334461e+02 1.031304116830241782e+02
1.086394148248744216e+02 9.772508971615357609e+01 9.585751767893953001e+01 1.129920858300708346e+02 9.619686064084477550e+01 8.661617386599399993e+01 9.486792722465887095e+01 1.154556760066660388e+02 1.121140502864848258e+02 9.172407342369042738e+01 8.974164694028323197e+01 1.013823791705614354e+02
1.088405031032752390e+02 9.145541185078698732e+01 9.736714429456330322e+01 1.151431464965585860e+02 9.938635173059773820e+01 1.151111888629230009e+02 9.335311372213237746e+01 8.420825158391430421e+01 1.148954654200850882e+02 1.110166287031966874e+02 9.809500791596151714e+01 9.382714771195790604e+01
1.118007213929071213e+02 1.097639078649725093e+02 9.946626517888847729e+01 9.032202826791262851e+01 9.691372568109875374e+01 1.134038718363565437e+02 1.058414302087921754e+02 9.258536774125805380e+01 8.213252623753139403e+01 1.060446884160904091e+02 9.984554835415008256e+01 9.740330799812693385e+01
1.123478488092632830e+02 1.117460464604005921e+02 1.007113071890187541e+02 1.069701714656249862e+02 9.899857203379121984e+01 1.178030891691493451e+02 9.559366250377887297e+01 7.774410805956397041e+01 1.112679004131851030e+02 9.252654269599766224e+01 1.021283642713435000e+02 9.764927189005875618e+01
1.051632905278796102e+02 9.422449675876652009e+01 9.553507493850733567e+01 1.111970505706496510e+02 9.549191095804417273e+01 1.175133104232742767e+02 1.053151812586226299e+02 1.266304403975756401e+02 9.267874456351353274e+01 1.012661394683779292e+02 1.028702468811494128e+02 1.013761275427751229e+02
7.835726728323349732e+01 1.118695437444523009e+02 1.028281669643648399e+02 1.067245361205818881e+02 1.094138583590514884e+02 1.134024444072911990e+02 8.874983236092339212e+01 1.160593847995131256e+02 8.987339080367914335e+01 8.376560307445222975e+01 9.078729052455722126e+01 9.736057898013221745e+01
8.185332576238327817e+01 1.079144780025997079e+02 9.522991522526808694e+01 1.037675541134751569e+02 9.441438367254825437e+01 9.326883199736799668e+01 9.168070075230114924e+01 1.141421877079010017e+02 8.901075084651608904e+01 8.931827025995437452e+01 1.017346286414127974e+02 9.815446620612104311e+01
1.061425705090952931e+02 1.139235355351890604e+02 9.086582510554082148e+01 1.001125176160179251e+02 9.051163490546171886e+01 9.556692326108910152e+01 7.261905727576393588e+01 1.264346365558976260e+02 9.791536522053047520e+01 1.072292337284438872e+02 9.485924806492296568e+01 1.250355700465044606e+02
1.117727811059952501e+02 1.184182533481162807e+02 1.057004824238860010e+02 9.962484503904063615e+01 8.728426710706361291e+01 9.843271923343064600e+01 1.310266253923925319e+02 1.168411502610556312e+02 1.106505652162404090e+02 1.135355095038102320e+02 1.002974767329654213e+02 8.510071028356689737e+01
9.380534493422095466e+01 9.635183112442749120e+01 1.140749411033029048e+02 9.852696222514386193e+01 1.147789432472489750e+02 1.011554826300429113e+02 1.224179009128294524e+02 1.014566590845502390e+02 8.759353600951379804e+01 1.051788390255066901e+02 9.507841024675448693e+01 1.174863226297951684e+02
1.052100005006496559e+02 9.776014775331793771e+01 1.124033313485432473e+02 1.084813328765294500e+02 1.047716133783876273e+02 8.388307890582683513e+01 1.192551272763497252e+02 9.872075269890909510e+01 9.274983984727872155e+01 9.713453381361951244e+01 1.090661539630483503e+02 9.019793761328109838e+01
1.087594283405463358e+02 9.258781310332273051e+01 1.156807269240205756e+02 8.802756754425359986e+01 9.844803407505141024e+01 9.611849707584558189e+01 1.180092249139976701e+02 9.767038142939132683e+01 9.678311643136041198e+01 9.171159785804438513e+01 1.132657740544423746e+02 9.567892384779079862e+01
1.022786831732606601e+02 1.174210282576940756e+02 8.617579549710804088e+01 8.545982943170557178e+01 1.000985482177970880e+02 1.056625723117810480e+02 1.098812045496424901e+02 8.998773761299503349e+01 8.735476448700627827e+01 1.027318838432039740e+02 1.035513351868216319e+02 1.113039513375352811e+02
9.291960109304751825e+01 1.144584405031600340e+02 1.034940103592721243e+02 9.554307795613931376e+01 1.025756769366292076e+02 9.822306331706622018e+01 9.806507392099393883e+01 9.550155980130448086e+01 1.025789541371478464e+02 1.036411686016946305e+02 9.208402841624668156e+01 1.098322198621562222e+02
1.044026504792298624e+02 8.392130806005826571e+01 1.034265784192583624e+02 9.718599439784026117e+01 1.024731205814452295e+02 8.914819394600658597e+01 9.255991841823073685e+01 9.439541607273062596e+01 1.006736356606402012e+02 9.527947754765010302e+01 1.070438121280767660e+02 1.068166832294900530e+02
9.722610335743659959e+01 1.041578436263537952e+02 1.128488448651722393e+02 8.631014195188589611e+01 9.957049835149119588e+01 1.030323693890055665e+02 1.118471468564157334e+02 1.117187445719865195e+02 1.028492920720970147e+02 9.862638361491808325e+01 1.082114518356259651e+02 1.060957218708771848e+02
8.873734981506892439e+01 1.020389042587197110e+02 1.028001458180411589e+02 1.268160046525641462e+02 9.080232095623858868e+01 1.039192475916175624e+02 1.214751503178773078e+02 1.154152013351048396e+02 9.258385649855213728e+01 1.151388579882840304e+02 9.400527368870805844e+01 9.580816242645683189e+01
9.473275792182356270e+01 9.102591895747607964e+01 1.097432708586338777e+02 9.235647017102793654e+01 1.079129519566791942e+02 1.059412683030525386e+02 9.339193237990869534e+01 1.048698040907592883e+02 1.017155595490839346e+02 1.014784297859726507e+02 9.704378149155320443e+01 1.117355209444920376e+02
9.425005339856359399e+01 9.909890811359662166e+01 1.040178902247709800e+02 1.094622900512130030e+02 9.712530752307101523e+01 1.117382432774169985e+02 1.061598953638463030e+02 8.944558703357984086e+01 9.598680789092131249e+01 9.932175903817909557e+01 9.315956257097010962e+01 9.463230526554477251e+01
8.869273187387069868e+01 1.014166558497390440e+02 1.049924268581916067e+02 1.106198404187385904e+02 9.970674698414858028e+01 1.055772945172270028e+02 1.118383003902368102e+02 1.122164334344204804e+02 9.132499190538632661e+01 1.090000627994815972e+02 9.266603102829995464e+01 9.351487762199229792e+01
